term	name
GO:0006405	RNA export from nucleus
GO:0006406	mRNA export from nucleus
GO:0006407	obsolete rRNA export from nucleus
GO:0006409	tRNA export from nucleus
GO:0006412	translation
GO:0006413	translational initiation
GO:0006414	translational elongation
GO:0006415	translational termination
GO:0006417	regulation of translation
GO:0006418	tRNA aminoacylation for protein translation
GO:0006419	alanyl-tRNA aminoacylation
GO:0006420	arginyl-tRNA aminoacylation
GO:0006421	asparaginyl-tRNA aminoacylation
GO:0006422	aspartyl-tRNA aminoacylation
GO:0006424	glutamyl-tRNA aminoacylation
GO:0006426	glycyl-tRNA aminoacylation
GO:0006428	isoleucyl-tRNA aminoacylation
GO:0006431	methionyl-tRNA aminoacylation
GO:0006432	phenylalanyl-tRNA aminoacylation
GO:0006433	prolyl-tRNA aminoacylation
GO:0006434	seryl-tRNA aminoacylation
GO:0006435	threonyl-tRNA aminoacylation
GO:0006437	tyrosyl-tRNA aminoacylation
GO:0006438	valyl-tRNA aminoacylation
GO:0006446	regulation of translational initiation
GO:0006448	regulation of translational elongation
GO:0006449	regulation of translational termination
GO:0006450	regulation of translational fidelity
GO:0006457	protein folding
GO:0006458	'de novo' protein folding
GO:0006465	signal peptide processing
GO:0006468	protein phosphorylation
GO:0006469	negative regulation of protein kinase activity
GO:0006470	protein dephosphorylation
GO:0006471	obsolete protein ADP-ribosylation
GO:0006473	protein acetylation
GO:0006474	N-terminal protein amino acid acetylation
GO:0006475	internal protein amino acid acetylation
GO:0006476	protein deacetylation
GO:0006479	protein methylation
GO:0006481	C-terminal protein methylation
GO:0006482	protein demethylation
GO:0006486	protein glycosylation
GO:0006487	protein N-linked glycosylation
GO:0006488	dolichol-linked oligosaccharide biosynthetic process
GO:0006490	oligosaccharide-lipid intermediate biosynthetic process
GO:0006491	N-glycan processing
GO:0006493	protein O-linked glycosylation
GO:0006497	protein lipidation
GO:0006498	N-terminal protein lipidation
GO:0006499	N-terminal protein myristoylation
GO:0006501	C-terminal protein lipidation
GO:0006505	GPI anchor metabolic process
GO:0006506	GPI anchor biosynthetic process
GO:0006508	proteolysis
GO:0006511	ubiquitin-dependent protein catabolic process
GO:0006513	protein monoubiquitination
GO:0006515	protein quality control for misfolded or incompletely synthesized proteins
GO:0006516	glycoprotein catabolic process
GO:0006517	protein deglycosylation
GO:0006518	peptide metabolic process
GO:0006520	amino acid metabolic process
GO:0006521	regulation of cellular amino acid metabolic process
GO:0006522	alanine metabolic process
GO:0006524	alanine catabolic process
GO:0006525	arginine metabolic process
GO:0006526	arginine biosynthetic process
GO:0006528	asparagine metabolic process
GO:0006529	asparagine biosynthetic process
GO:0006531	aspartate metabolic process
GO:0006534	cysteine metabolic process
GO:0006535	cysteine biosynthetic process from serine
GO:0006536	glutamate metabolic process
GO:0006537	glutamate biosynthetic process
GO:0006538	glutamate catabolic process
GO:0006540	glutamate decarboxylation to succinate
GO:0006541	glutamine metabolic process
GO:0006544	glycine metabolic process
GO:0006545	glycine biosynthetic process
GO:0006546	glycine catabolic process
GO:0006547	L-histidine metabolic process
GO:0006549	isoleucine metabolic process
GO:0006551	L-leucine metabolic process
GO:0006552	L-leucine catabolic process
GO:0006553	lysine metabolic process
GO:0006555	methionine metabolic process
GO:0006558	L-phenylalanine metabolic process
GO:0006559	L-phenylalanine catabolic process
GO:0006560	proline metabolic process
GO:0006561	proline biosynthetic process
GO:0006562	proline catabolic process
GO:0006563	L-serine metabolic process
GO:0006564	L-serine biosynthetic process
GO:0006566	threonine metabolic process
GO:0006567	threonine catabolic process
GO:0006568	tryptophan metabolic process
GO:0006569	tryptophan catabolic process
GO:0006570	tyrosine metabolic process
GO:0006571	tyrosine biosynthetic process
GO:0006572	tyrosine catabolic process
GO:0006575	cellular modified amino acid metabolic process
GO:0006576	biogenic amine metabolic process
GO:0006580	ethanolamine metabolic process
GO:0006586	indolalkylamine metabolic process
GO:0006591	ornithine metabolic process
GO:0006595	polyamine metabolic process
GO:0006596	polyamine biosynthetic process
GO:0006598	polyamine catabolic process
GO:0006605	protein targeting
GO:0006606	protein import into nucleus
GO:0006607	NLS-bearing protein import into nucleus
GO:0006610	ribosomal protein import into nucleus
GO:0006611	protein export from nucleus
GO:0006612	protein targeting to membrane
GO:0006613	cotranslational protein targeting to membrane
GO:0006614	SRP-dependent cotranslational protein targeting to membrane
GO:0006616	SRP-dependent cotranslational protein targeting to membrane, translocation
GO:0006617	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition
GO:0006620	post-translational protein targeting to endoplasmic reticulum membrane
GO:0006621	protein retention in ER lumen
GO:0006622	protein targeting to lysosome
GO:0006623	protein targeting to vacuole
GO:0006624	vacuolar protein processing
GO:0006625	protein targeting to peroxisome
GO:0006626	protein targeting to mitochondrion
GO:0006627	protein processing involved in protein targeting to mitochondrion
GO:0006629	lipid metabolic process
GO:0006631	fatty acid metabolic process
GO:0006633	fatty acid biosynthetic process
GO:0006635	fatty acid beta-oxidation
GO:0006636	unsaturated fatty acid biosynthetic process
GO:0006637	acyl-CoA metabolic process
GO:0006638	neutral lipid metabolic process
GO:0006639	acylglycerol metabolic process
GO:0006641	triglyceride metabolic process
GO:0006643	membrane lipid metabolic process
GO:0006644	phospholipid metabolic process
GO:0006646	phosphatidylethanolamine biosynthetic process
GO:0006649	phospholipid transfer to membrane
GO:0006650	glycerophospholipid metabolic process
GO:0006651	diacylglycerol biosynthetic process
GO:0006654	phosphatidic acid biosynthetic process
GO:0006655	phosphatidylglycerol biosynthetic process
GO:0006656	phosphatidylcholine biosynthetic process
GO:0006657	CDP-choline pathway
GO:0006658	phosphatidylserine metabolic process
GO:0006659	phosphatidylserine biosynthetic process
GO:0006661	phosphatidylinositol biosynthetic process
GO:0006664	glycolipid metabolic process
GO:0006665	sphingolipid metabolic process
GO:0006666	3-keto-sphinganine metabolic process
GO:0006667	sphinganine metabolic process
GO:0006670	sphingosine metabolic process
GO:0006671	phytosphingosine metabolic process
GO:0006672	ceramide metabolic process
GO:0006677	glycosylceramide metabolic process
GO:0006684	sphingomyelin metabolic process
GO:0006686	sphingomyelin biosynthetic process
GO:0006687	glycosphingolipid metabolic process
GO:0006689	ganglioside catabolic process
GO:0006690	icosanoid metabolic process
GO:0006692	prostanoid metabolic process
GO:0006693	prostaglandin metabolic process
GO:0006694	steroid biosynthetic process
GO:0006695	cholesterol biosynthetic process
GO:0006696	ergosterol biosynthetic process
GO:0006706	steroid catabolic process
GO:0006707	cholesterol catabolic process
GO:0006714	sesquiterpenoid metabolic process
GO:0006720	isoprenoid metabolic process
GO:0006721	terpenoid metabolic process
GO:0006722	triterpenoid metabolic process
GO:0006725	obsolete cellular aromatic compound metabolic process
GO:0006726	eye pigment biosynthetic process
GO:0006727	ommochrome biosynthetic process
GO:0006728	pteridine biosynthetic process
GO:0006729	tetrahydrobiopterin biosynthetic process
GO:0006730	one-carbon metabolic process
GO:0006732	obsolete coenzyme metabolic process
GO:0006733	obsolete oxidoreduction coenzyme metabolic process
GO:0006734	NADH metabolic process
GO:0006739	NADP metabolic process
GO:0006740	NADPH regeneration
GO:0006743	ubiquinone metabolic process
GO:0006744	ubiquinone biosynthetic process
GO:0006747	FAD biosynthetic process
GO:0006749	glutathione metabolic process
GO:0006750	glutathione biosynthetic process
GO:0006751	glutathione catabolic process
GO:0006753	nucleoside phosphate metabolic process
GO:0006754	ATP biosynthetic process
GO:0006757	obsolete ATP generation from ADP
GO:0006760	folic acid-containing compound metabolic process
GO:0006761	dihydrofolate biosynthetic process
GO:0006766	vitamin metabolic process
GO:0006767	water-soluble vitamin metabolic process
GO:0006769	nicotinamide metabolic process
GO:0006771	riboflavin metabolic process
GO:0006772	thiamine metabolic process
GO:0006775	fat-soluble vitamin metabolic process
GO:0006776	vitamin A metabolic process
GO:0006777	Mo-molybdopterin cofactor biosynthetic process
GO:0006778	porphyrin-containing compound metabolic process
GO:0006779	porphyrin-containing compound biosynthetic process
GO:0006783	heme biosynthetic process
GO:0006787	porphyrin-containing compound catabolic process
GO:0006790	sulfur compound metabolic process
GO:0006793	phosphorus metabolic process
GO:0006796	phosphate-containing compound metabolic process
GO:0006797	polyphosphate metabolic process
GO:0006801	superoxide metabolic process
GO:0006805	xenobiotic metabolic process
GO:0006807	obsolete nitrogen compound metabolic process
GO:0006808	regulation of nitrogen utilization
GO:0006809	nitric oxide biosynthetic process
GO:0006810	transport
GO:0006811	monoatomic ion transport
GO:0006812	monoatomic cation transport
GO:0006813	potassium ion transport
GO:0006814	sodium ion transport
GO:0006816	calcium ion transport
GO:0006817	phosphate ion transport
GO:0006820	monoatomic anion transport
GO:0006821	chloride transport
GO:0006824	cobalt ion transport
GO:0006825	copper ion transport
GO:0006826	iron ion transport
GO:0006828	manganese ion transport
GO:0006829	zinc ion transport
GO:0006833	water transport
GO:0006835	dicarboxylic acid transport
GO:0006836	neurotransmitter transport
GO:0006839	mitochondrial transport
GO:0006842	tricarboxylic acid transport
GO:0006848	pyruvate transport
GO:0006851	mitochondrial calcium ion transmembrane transport
GO:0006855	xenobiotic transmembrane transport
GO:0006857	oligopeptide transport
GO:0006862	nucleotide transport
GO:0006863	purine nucleobase transport
GO:0006865	amino acid transport
GO:0006868	glutamine transport
GO:0006869	lipid transport
GO:0006873	intracellular monoatomic ion homeostasis
GO:0006874	intracellular calcium ion homeostasis
GO:0006875	obsolete intracellular metal ion homeostasis
GO:0006878	intracellular copper ion homeostasis
GO:0006879	intracellular iron ion homeostasis
GO:0006880	intracellular sequestering of iron ion
GO:0006882	intracellular zinc ion homeostasis
GO:0006883	intracellular sodium ion homeostasis
GO:0006884	cell volume homeostasis
GO:0006885	regulation of pH
GO:0006886	intracellular protein transport
GO:0006887	exocytosis
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport
GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
GO:0006891	intra-Golgi vesicle-mediated transport
GO:0006892	post-Golgi vesicle-mediated transport
GO:0006893	Golgi to plasma membrane transport
GO:0006895	Golgi to endosome transport
GO:0006896	Golgi to vacuole transport
GO:0006897	endocytosis
GO:0006898	receptor-mediated endocytosis
GO:0006900	vesicle budding from membrane
GO:0006901	vesicle coating
GO:0006903	vesicle targeting
GO:0006904	vesicle docking involved in exocytosis
GO:0006906	vesicle fusion
GO:0006907	pinocytosis
GO:0006909	phagocytosis
GO:0006911	phagocytosis, engulfment
GO:0006913	nucleocytoplasmic transport
GO:0006914	autophagy
GO:0006915	apoptotic process
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0006921	cellular component disassembly involved in execution phase of apoptosis
GO:0006924	activation-induced cell death of T cells
GO:0006928	obsolete movement of cell or subcellular component
GO:0006929	substrate-dependent cell migration
GO:0006930	substrate-dependent cell migration, cell extension
GO:0006935	chemotaxis
GO:0006936	muscle contraction
GO:0006937	regulation of muscle contraction
GO:0006939	smooth muscle contraction
GO:0006941	striated muscle contraction
GO:0006942	regulation of striated muscle contraction
GO:0006949	syncytium formation
GO:0006950	response to stress
GO:0006952	defense response
GO:0006954	inflammatory response
GO:0006955	immune response
GO:0006959	humoral immune response
