term	gene
ko03032	TRINITY_DN103776_c0_g1
ko00270	TRINITY_DN103735_c0_g1
ko00450	TRINITY_DN103735_c0_g1
ko03018	TRINITY_DN160763_c0_g2
ko03019	TRINITY_DN160763_c0_g2
ko00260	TRINITY_DN160782_c0_g1
ko00290	TRINITY_DN160782_c0_g1
ko03440	TRINITY_DN101820_c0_g1
ko03460	TRINITY_DN101820_c0_g1
ko03032	TRINITY_DN101820_c0_g1
ko03400	TRINITY_DN101820_c0_g1
ko00140	TRINITY_DN112206_c0_g1
ko04913	TRINITY_DN112206_c0_g1
ko04917	TRINITY_DN112206_c0_g1
ko04927	TRINITY_DN112206_c0_g1
ko00199	TRINITY_DN112206_c0_g1
ko00140	TRINITY_DN112206_c0_g1
ko00380	TRINITY_DN112206_c0_g1
ko00830	TRINITY_DN112206_c0_g1
ko00980	TRINITY_DN112206_c0_g1
ko04913	TRINITY_DN112206_c0_g1
ko00199	TRINITY_DN112206_c0_g1
ko04361	TRINITY_DN108484_c0_g1
ko03019	TRINITY_DN108484_c0_g1
ko03036	TRINITY_DN108484_c0_g1
ko03110	TRINITY_DN145079_c0_g1
ko00330	TRINITY_DN159960_c0_g1
ko00410	TRINITY_DN159960_c0_g1
ko00770	TRINITY_DN159960_c0_g1
ko04014	TRINITY_DN159933_c0_g1
ko04121	TRINITY_DN118711_c1_g1
ko04137	TRINITY_DN133236_c0_g1
ko04121	TRINITY_DN133236_c0_g1
ko03010	TRINITY_DN148742_c1_g1
ko03011	TRINITY_DN148742_c1_g1
ko03010	TRINITY_DN148742_c2_g1
ko03011	TRINITY_DN148742_c2_g1
ko01009	TRINITY_DN127848_c0_g2
ko03400	TRINITY_DN127848_c0_g2
ko03010	TRINITY_DN177365_c0_g1
ko03011	TRINITY_DN177365_c0_g1
ko00062	TRINITY_DN159840_c0_g1
ko00140	TRINITY_DN159840_c0_g1
ko01040	TRINITY_DN159840_c0_g1
ko01004	TRINITY_DN159840_c0_g1
ko03016	TRINITY_DN135237_c0_g1
ko03029	TRINITY_DN135237_c0_g1
ko03016	TRINITY_DN135237_c0_g1
ko03029	TRINITY_DN135237_c0_g1
ko04014	TRINITY_DN201046_c0_g1
ko04040	TRINITY_DN201046_c0_g1
ko03022	TRINITY_DN190074_c0_g1
ko03420	TRINITY_DN190074_c0_g1
ko03021	TRINITY_DN190074_c0_g1
ko03400	TRINITY_DN190074_c0_g1
ko00300	TRINITY_DN136000_c0_g1
ko00310	TRINITY_DN136000_c0_g1
ko00310	TRINITY_DN136000_c0_g1
ko03030	TRINITY_DN170055_c0_g1
ko03410	TRINITY_DN170055_c0_g1
ko03420	TRINITY_DN170055_c0_g1
ko03032	TRINITY_DN170055_c0_g1
ko03400	TRINITY_DN170055_c0_g1
ko04080	TRINITY_DN170022_c1_g1
ko04147	TRINITY_DN170022_c1_g1
ko04014	TRINITY_DN113543_c0_g1
ko03009	TRINITY_DN142742_c0_g1
ko03016	TRINITY_DN142742_c0_g1
ko04016	TRINITY_DN191174_c0_g1
ko04075	TRINITY_DN191174_c0_g1
ko04613	TRINITY_DN165071_c0_g2
ko03036	TRINITY_DN165071_c0_g2
ko04147	TRINITY_DN165071_c0_g2
ko00908	TRINITY_DN129900_c1_g1
ko01006	TRINITY_DN129900_c1_g1
ko03016	TRINITY_DN129900_c1_g1
ko04040	TRINITY_DN102555_c0_g1
ko02000	TRINITY_DN123747_c1_g1
ko04010	TRINITY_DN137128_c0_g1
ko04064	TRINITY_DN137128_c0_g1
ko04620	TRINITY_DN137128_c0_g1
ko04624	TRINITY_DN137128_c0_g1
ko04722	TRINITY_DN137128_c0_g1
ko01001	TRINITY_DN137128_c0_g1
ko04013	TRINITY_DN137208_c0_g2
ko04068	TRINITY_DN137208_c0_g2
ko04146	TRINITY_DN137208_c0_g2
ko04211	TRINITY_DN137208_c0_g2
ko04212	TRINITY_DN137208_c0_g2
ko04213	TRINITY_DN137208_c0_g2
ko04014	TRINITY_DN141856_c0_g1
ko04131	TRINITY_DN185438_c2_g1
ko00280	TRINITY_DN123889_c0_g1
ko04626	TRINITY_DN123814_c0_g1
ko03009	TRINITY_DN116791_c0_g1
ko04075	TRINITY_DN116734_c0_g1
ko04121	TRINITY_DN116734_c0_g1
ko01003	TRINITY_DN143821_c0_g1
ko00140	TRINITY_DN182407_c0_g1
ko04913	TRINITY_DN182407_c0_g1
ko04917	TRINITY_DN182407_c0_g1
ko04927	TRINITY_DN182407_c0_g1
ko00199	TRINITY_DN182407_c0_g1
ko00460	TRINITY_DN182407_c0_g1
ko00199	TRINITY_DN182407_c0_g1
ko02000	TRINITY_DN138296_c0_g1
ko02000	TRINITY_DN153499_c0_g1
ko02000	TRINITY_DN153499_c0_g1
ko03010	TRINITY_DN155674_c0_g1
ko03011	TRINITY_DN155674_c0_g1
ko03010	TRINITY_DN155674_c0_g1
ko03011	TRINITY_DN155674_c0_g1
ko03010	TRINITY_DN155674_c0_g1
ko03011	TRINITY_DN155674_c0_g1
ko04812	TRINITY_DN155596_c1_g1
ko04014	TRINITY_DN199809_c0_g1
ko04112	TRINITY_DN125944_c0_g2
ko01002	TRINITY_DN125944_c0_g2
ko04626	TRINITY_DN124774_c1_g1
ko04626	TRINITY_DN124774_c1_g1
ko04121	TRINITY_DN123373_c0_g1
ko00905	TRINITY_DN123312_c0_g1
ko00199	TRINITY_DN123312_c0_g1
ko00062	TRINITY_DN167961_c0_g1
ko04626	TRINITY_DN167961_c0_g1
ko02000	TRINITY_DN167940_c0_g1
ko01009	TRINITY_DN132904_c0_g1
ko03400	TRINITY_DN132904_c0_g1
ko01009	TRINITY_DN132904_c0_g1
ko03400	TRINITY_DN132904_c0_g1
ko04120	TRINITY_DN101343_c0_g1
ko04121	TRINITY_DN101343_c0_g1
ko03060	TRINITY_DN121033_c0_g1
ko04141	TRINITY_DN121033_c0_g1
ko04612	TRINITY_DN121033_c0_g1
ko04918	TRINITY_DN121033_c0_g1
ko03110	TRINITY_DN121033_c0_g1
ko04131	TRINITY_DN121033_c0_g1
ko04147	TRINITY_DN121033_c0_g1
ko00040	TRINITY_DN120980_c0_g1
ko00052	TRINITY_DN120980_c0_g1
ko00500	TRINITY_DN120980_c0_g1
ko00520	TRINITY_DN120980_c0_g1
ko00541	TRINITY_DN120980_c0_g1
ko03010	TRINITY_DN120980_c0_g1
ko03011	TRINITY_DN120980_c0_g1
ko01009	TRINITY_DN121016_c0_g1
ko03021	TRINITY_DN121016_c0_g1
ko01002	TRINITY_DN158885_c0_g1
ko04131	TRINITY_DN158885_c0_g1
ko01002	TRINITY_DN158885_c0_g1
ko04131	TRINITY_DN158885_c0_g1
ko03040	TRINITY_DN135905_c0_g1
ko03041	TRINITY_DN135905_c0_g1
ko03400	TRINITY_DN135905_c0_g1
ko04012	TRINITY_DN155252_c0_g1
ko04310	TRINITY_DN155252_c0_g1
ko04340	TRINITY_DN155252_c0_g1
ko04341	TRINITY_DN155252_c0_g1
ko04390	TRINITY_DN155252_c0_g1
ko04151	TRINITY_DN155252_c0_g1
ko04150	TRINITY_DN155252_c0_g1
ko04110	TRINITY_DN155252_c0_g1
ko04510	TRINITY_DN155252_c0_g1
ko04550	TRINITY_DN155252_c0_g1
ko04660	TRINITY_DN155252_c0_g1
ko04657	TRINITY_DN155252_c0_g1
ko04662	TRINITY_DN155252_c0_g1
ko04062	TRINITY_DN155252_c0_g1
ko04910	TRINITY_DN155252_c0_g1
ko04917	TRINITY_DN155252_c0_g1
ko04935	TRINITY_DN155252_c0_g1
ko04919	TRINITY_DN155252_c0_g1
ko04916	TRINITY_DN155252_c0_g1
ko04728	TRINITY_DN155252_c0_g1
ko04722	TRINITY_DN155252_c0_g1
ko04360	TRINITY_DN155252_c0_g1
ko04711	TRINITY_DN155252_c0_g1
ko01001	TRINITY_DN155252_c0_g1
ko03036	TRINITY_DN155252_c0_g1
ko04010	TRINITY_DN155242_c2_g1
ko04064	TRINITY_DN155242_c2_g1
ko04620	TRINITY_DN155242_c2_g1
ko04624	TRINITY_DN155242_c2_g1
ko04722	TRINITY_DN155242_c2_g1
ko01001	TRINITY_DN155242_c2_g1
ko04131	TRINITY_DN134157_c0_g1
ko03015	TRINITY_DN134132_c0_g1
ko03019	TRINITY_DN134132_c0_g1
ko04626	TRINITY_DN197968_c0_g2
ko01001	TRINITY_DN197968_c0_g2
ko04075	TRINITY_DN197968_c0_g2
ko01001	TRINITY_DN197968_c0_g2
ko04010	TRINITY_DN164726_c0_g1
ko04064	TRINITY_DN164726_c0_g1
ko04620	TRINITY_DN164726_c0_g1
ko04624	TRINITY_DN164726_c0_g1
ko04621	TRINITY_DN164726_c0_g1
ko04722	TRINITY_DN164726_c0_g1
ko01001	TRINITY_DN164726_c0_g1
ko04071	TRINITY_DN164776_c0_g1
ko04142	TRINITY_DN164776_c0_g1
ko04140	TRINITY_DN164776_c0_g1
ko04210	TRINITY_DN164776_c0_g1
ko04915	TRINITY_DN164776_c0_g1
ko01002	TRINITY_DN164776_c0_g1
ko04147	TRINITY_DN164776_c0_g1
ko00350	TRINITY_DN119297_c0_g1
ko00360	TRINITY_DN119297_c0_g1
ko00130	TRINITY_DN119297_c0_g1
ko04147	TRINITY_DN119297_c0_g1
ko04014	TRINITY_DN145057_c0_g2
ko04613	TRINITY_DN112367_c1_g1
ko03036	TRINITY_DN112367_c1_g1
ko04147	TRINITY_DN112367_c1_g1
ko03036	TRINITY_DN112367_c1_g1
ko04040	TRINITY_DN112362_c0_g1
ko00140	TRINITY_DN116105_c0_g1
ko00380	TRINITY_DN116105_c0_g1
ko00830	TRINITY_DN116105_c0_g1
ko00980	TRINITY_DN116105_c0_g1
ko04913	TRINITY_DN116105_c0_g1
ko00199	TRINITY_DN116105_c0_g1
ko00199	TRINITY_DN116105_c0_g1
ko03013	TRINITY_DN116085_c0_g1
ko03015	TRINITY_DN116085_c0_g1
ko03019	TRINITY_DN116085_c0_g1
ko03041	TRINITY_DN116085_c0_g1
ko03013	TRINITY_DN127935_c2_g1
ko03019	TRINITY_DN127935_c2_g1
ko03016	TRINITY_DN127935_c2_g1
ko03012	TRINITY_DN127935_c2_g1
ko04131	TRINITY_DN127935_c2_g1
ko04147	TRINITY_DN127935_c2_g1
ko03440	TRINITY_DN128017_c0_g2
ko03460	TRINITY_DN128017_c0_g2
ko03032	TRINITY_DN128017_c0_g2
ko03400	TRINITY_DN128017_c0_g2
ko00230	TRINITY_DN127925_c0_g1
ko00240	TRINITY_DN127925_c0_g1
ko00480	TRINITY_DN127925_c0_g1
ko00983	TRINITY_DN127925_c0_g1
ko03400	TRINITY_DN127925_c0_g1
ko00140	TRINITY_DN144456_c0_g1
ko00380	TRINITY_DN144456_c0_g1
ko00830	TRINITY_DN144456_c0_g1
ko00980	TRINITY_DN144456_c0_g1
ko04913	TRINITY_DN144456_c0_g1
ko00199	TRINITY_DN144456_c0_g1
ko03013	TRINITY_DN144462_c0_g2
ko03015	TRINITY_DN144462_c0_g2
ko03019	TRINITY_DN144462_c0_g2
ko00902	TRINITY_DN191235_c0_g1
ko01003	TRINITY_DN191235_c0_g1
ko00450	TRINITY_DN191233_c0_g1
ko04110	TRINITY_DN189467_c0_g1
ko04111	TRINITY_DN189467_c0_g1
ko04113	TRINITY_DN189467_c0_g1
ko03032	TRINITY_DN189467_c0_g1
ko01002	TRINITY_DN151859_c0_g1
ko04075	TRINITY_DN174460_c0_g1
ko04121	TRINITY_DN174460_c0_g1
ko04010	TRINITY_DN117723_c0_g2
ko04064	TRINITY_DN117723_c0_g2
ko04620	TRINITY_DN117723_c0_g2
ko04624	TRINITY_DN117723_c0_g2
ko04722	TRINITY_DN117723_c0_g2
ko01001	TRINITY_DN117723_c0_g2
ko04010	TRINITY_DN117723_c0_g3
ko04064	TRINITY_DN117723_c0_g3
ko04620	TRINITY_DN117723_c0_g3
ko04624	TRINITY_DN117723_c0_g3
ko04722	TRINITY_DN117723_c0_g3
ko01001	TRINITY_DN117723_c0_g3
ko04361	TRINITY_DN124208_c0_g2
ko03019	TRINITY_DN124208_c0_g2
ko03036	TRINITY_DN124208_c0_g2
ko03036	TRINITY_DN193926_c0_g1
ko03012	TRINITY_DN112954_c0_g1
ko00010	TRINITY_DN102638_c0_g1
ko00620	TRINITY_DN102638_c0_g1
ko00680	TRINITY_DN102638_c0_g1
ko00071	TRINITY_DN102638_c0_g1
ko00350	TRINITY_DN102638_c0_g1
ko00830	TRINITY_DN102638_c0_g1
ko00625	TRINITY_DN102638_c0_g1
ko00626	TRINITY_DN102638_c0_g1
ko00980	TRINITY_DN102638_c0_g1
ko00982	TRINITY_DN102638_c0_g1
ko03110	TRINITY_DN102615_c0_g1
ko03037	TRINITY_DN102615_c0_g1
ko04613	TRINITY_DN124915_c0_g1
ko03036	TRINITY_DN124915_c0_g1
ko04147	TRINITY_DN124915_c0_g1
ko04613	TRINITY_DN124915_c0_g1
ko03036	TRINITY_DN124915_c0_g1
ko04621	TRINITY_DN172951_c0_g1
ko01002	TRINITY_DN172928_c2_g1
ko01009	TRINITY_DN134856_c0_g2
ko03400	TRINITY_DN134856_c0_g2
ko03010	TRINITY_DN162275_c3_g1
ko03011	TRINITY_DN162275_c3_g1
ko04626	TRINITY_DN161891_c0_g1
ko01001	TRINITY_DN161891_c0_g1
ko02010	TRINITY_DN165525_c1_g1
ko04976	TRINITY_DN165525_c1_g1
ko02000	TRINITY_DN165525_c1_g1
ko02010	TRINITY_DN165525_c1_g1
ko02000	TRINITY_DN165525_c1_g1
ko02010	TRINITY_DN165525_c1_g1
ko04976	TRINITY_DN165525_c1_g1
ko02000	TRINITY_DN165525_c1_g1
ko02010	TRINITY_DN165525_c1_g1
ko02000	TRINITY_DN165525_c1_g1
ko03009	TRINITY_DN158050_c0_g1
ko03036	TRINITY_DN158050_c0_g1
ko04010	TRINITY_DN142546_c0_g1
ko04064	TRINITY_DN142546_c0_g1
ko04620	TRINITY_DN142546_c0_g1
ko04624	TRINITY_DN142546_c0_g1
ko04722	TRINITY_DN142546_c0_g1
ko01001	TRINITY_DN142546_c0_g1
ko04010	TRINITY_DN142546_c0_g3
ko04064	TRINITY_DN142546_c0_g3
ko04620	TRINITY_DN142546_c0_g3
ko04624	TRINITY_DN142546_c0_g3
ko04722	TRINITY_DN142546_c0_g3
ko01001	TRINITY_DN142546_c0_g3
ko03010	TRINITY_DN165272_c0_g1
ko03011	TRINITY_DN165272_c0_g1
ko01002	TRINITY_DN112739_c0_g1
ko03029	TRINITY_DN112739_c0_g1
ko00500	TRINITY_DN128233_c0_g1
ko00520	TRINITY_DN128233_c0_g1
ko02026	TRINITY_DN128233_c0_g1
ko00140	TRINITY_DN155056_c0_g1
ko04913	TRINITY_DN155056_c0_g1
ko04917	TRINITY_DN155056_c0_g1
ko04927	TRINITY_DN155056_c0_g1
ko00199	TRINITY_DN155056_c0_g1
ko00140	TRINITY_DN155056_c0_g1
ko00380	TRINITY_DN155056_c0_g1
ko00830	TRINITY_DN155056_c0_g1
ko00980	TRINITY_DN155056_c0_g1
ko04913	TRINITY_DN155056_c0_g1
ko00199	TRINITY_DN155056_c0_g1
ko00140	TRINITY_DN155056_c0_g1
ko00591	TRINITY_DN155056_c0_g1
ko00380	TRINITY_DN155056_c0_g1
ko00830	TRINITY_DN155056_c0_g1
ko00232	TRINITY_DN155056_c0_g1
ko00980	TRINITY_DN155056_c0_g1
ko00982	TRINITY_DN155056_c0_g1
ko00199	TRINITY_DN155056_c0_g1
ko03032	TRINITY_DN155037_c0_g1
ko03036	TRINITY_DN155037_c0_g1
ko04016	TRINITY_DN123208_c0_g1
ko04075	TRINITY_DN123208_c0_g1
ko03021	TRINITY_DN163001_c0_g1
ko00062	TRINITY_DN163005_c0_g1
ko01040	TRINITY_DN163005_c0_g1
ko04913	TRINITY_DN163005_c0_g1
ko01004	TRINITY_DN163005_c0_g1
ko04010	TRINITY_DN181336_c0_g1
ko04064	TRINITY_DN181336_c0_g1
ko04620	TRINITY_DN181336_c0_g1
ko04624	TRINITY_DN181336_c0_g1
ko04621	TRINITY_DN181336_c0_g1
ko04722	TRINITY_DN181336_c0_g1
ko01001	TRINITY_DN181336_c0_g1
ko00140	TRINITY_DN133469_c0_g1
ko04913	TRINITY_DN133469_c0_g1
ko04917	TRINITY_DN133469_c0_g1
ko04927	TRINITY_DN133469_c0_g1
ko00199	TRINITY_DN133469_c0_g1
ko00140	TRINITY_DN133469_c0_g1
ko00380	TRINITY_DN133469_c0_g1
ko00830	TRINITY_DN133469_c0_g1
ko00980	TRINITY_DN133469_c0_g1
ko04913	TRINITY_DN133469_c0_g1
ko00199	TRINITY_DN133469_c0_g1
ko00140	TRINITY_DN133469_c0_g1
ko00591	TRINITY_DN133469_c0_g1
ko00380	TRINITY_DN133469_c0_g1
ko00830	TRINITY_DN133469_c0_g1
ko00232	TRINITY_DN133469_c0_g1
ko00980	TRINITY_DN133469_c0_g1
ko00982	TRINITY_DN133469_c0_g1
ko00199	TRINITY_DN133469_c0_g1
ko04214	TRINITY_DN133386_c0_g1
ko03012	TRINITY_DN133386_c0_g1
ko02010	TRINITY_DN133400_c0_g1
ko04976	TRINITY_DN133400_c0_g1
ko02000	TRINITY_DN133400_c0_g1
ko02010	TRINITY_DN133400_c0_g1
ko02000	TRINITY_DN133400_c0_g1
ko03021	TRINITY_DN137662_c0_g1
ko03082	TRINITY_DN137613_c0_g1
ko03021	TRINITY_DN137613_c0_g1
ko03036	TRINITY_DN137613_c0_g1
ko00940	TRINITY_DN145971_c0_g1
ko00945	TRINITY_DN145971_c0_g1
ko00941	TRINITY_DN145971_c0_g1
ko00591	TRINITY_DN139581_c0_g1
ko00592	TRINITY_DN139581_c0_g1
ko04016	TRINITY_DN135518_c0_g1
ko04626	TRINITY_DN135518_c0_g1
ko01001	TRINITY_DN135518_c0_g1
ko03032	TRINITY_DN121551_c0_g1
ko03036	TRINITY_DN121551_c0_g1
ko04621	TRINITY_DN121511_c0_g1
ko04621	TRINITY_DN121511_c0_g1
ko03010	TRINITY_DN103934_c0_g1
ko03011	TRINITY_DN103934_c0_g1
ko03010	TRINITY_DN103934_c0_g1
ko03011	TRINITY_DN103934_c0_g1
ko03010	TRINITY_DN103934_c0_g1
ko03011	TRINITY_DN103934_c0_g1
ko00460	TRINITY_DN104009_c0_g1
ko04147	TRINITY_DN165826_c0_g1
ko03040	TRINITY_DN161457_c0_g1
ko03041	TRINITY_DN161457_c0_g1
ko03009	TRINITY_DN161457_c0_g1
ko03019	TRINITY_DN106580_c0_g2
ko03041	TRINITY_DN106580_c0_g2
ko03450	TRINITY_DN172282_c0_g1
ko03400	TRINITY_DN172282_c0_g1
ko03040	TRINITY_DN173836_c0_g1
ko04141	TRINITY_DN173836_c0_g1
ko04010	TRINITY_DN173836_c0_g1
ko04144	TRINITY_DN173836_c0_g1
ko04612	TRINITY_DN173836_c0_g1
ko04915	TRINITY_DN173836_c0_g1
ko04213	TRINITY_DN173836_c0_g1
ko01009	TRINITY_DN173836_c0_g1
ko03041	TRINITY_DN173836_c0_g1
ko03009	TRINITY_DN173836_c0_g1
ko03110	TRINITY_DN173836_c0_g1
ko04131	TRINITY_DN173836_c0_g1
ko03051	TRINITY_DN173836_c0_g1
ko03029	TRINITY_DN173836_c0_g1
ko04147	TRINITY_DN173836_c0_g1
ko00010	TRINITY_DN143295_c0_g1
ko00710	TRINITY_DN143295_c0_g1
ko04066	TRINITY_DN143295_c0_g1
ko04147	TRINITY_DN143295_c0_g1
ko03040	TRINITY_DN143279_c0_g1
ko03041	TRINITY_DN143279_c0_g1
ko03040	TRINITY_DN143279_c0_g1
ko03041	TRINITY_DN143279_c0_g1
ko04361	TRINITY_DN143263_c0_g1
ko03019	TRINITY_DN143263_c0_g1
ko03036	TRINITY_DN143263_c0_g1
ko04621	TRINITY_DN173097_c0_g1
ko02000	TRINITY_DN157941_c0_g1
ko04010	TRINITY_DN198283_c0_g1
ko04064	TRINITY_DN198283_c0_g1
ko04620	TRINITY_DN198283_c0_g1
ko04624	TRINITY_DN198283_c0_g1
ko04722	TRINITY_DN198283_c0_g1
ko01001	TRINITY_DN198283_c0_g1
ko02000	TRINITY_DN125596_c0_g1
ko02000	TRINITY_DN125596_c0_g1
ko00600	TRINITY_DN125511_c0_g1
ko04071	TRINITY_DN125511_c0_g1
ko04141	TRINITY_DN111763_c0_g1
ko04131	TRINITY_DN111763_c0_g1
ko04014	TRINITY_DN138397_c0_g1
ko00531	TRINITY_DN191521_c0_g1
ko00536	TRINITY_DN191521_c0_g1
ko04371	TRINITY_DN112446_c0_g1
ko04068	TRINITY_DN112446_c0_g1
ko04152	TRINITY_DN112446_c0_g1
ko04530	TRINITY_DN112446_c0_g1
ko04910	TRINITY_DN112446_c0_g1
ko04922	TRINITY_DN112446_c0_g1
ko04920	TRINITY_DN112446_c0_g1
ko04921	TRINITY_DN112446_c0_g1
ko04211	TRINITY_DN112446_c0_g1
ko04213	TRINITY_DN112446_c0_g1
ko04710	TRINITY_DN112446_c0_g1
ko04714	TRINITY_DN112446_c0_g1
ko04010	TRINITY_DN112461_c3_g1
ko04064	TRINITY_DN112461_c3_g1
ko04620	TRINITY_DN112461_c3_g1
ko04624	TRINITY_DN112461_c3_g1
ko04722	TRINITY_DN112461_c3_g1
ko01001	TRINITY_DN112461_c3_g1
ko04010	TRINITY_DN112461_c3_g1
ko04064	TRINITY_DN112461_c3_g1
ko04620	TRINITY_DN112461_c3_g1
ko04624	TRINITY_DN112461_c3_g1
ko04621	TRINITY_DN112461_c3_g1
ko04722	TRINITY_DN112461_c3_g1
ko01001	TRINITY_DN112461_c3_g1
ko04016	TRINITY_DN112461_c3_g1
ko04626	TRINITY_DN112461_c3_g1
ko01001	TRINITY_DN112461_c3_g1
ko03000	TRINITY_DN111896_c0_g1
ko03000	TRINITY_DN111896_c0_g1
ko03000	TRINITY_DN111896_c0_g1
ko03050	TRINITY_DN186554_c0_g1
ko03051	TRINITY_DN186554_c0_g1
ko03015	TRINITY_DN174855_c1_g1
ko03018	TRINITY_DN174855_c1_g1
ko03019	TRINITY_DN174855_c1_g1
ko03041	TRINITY_DN174855_c1_g1
ko03060	TRINITY_DN150825_c0_g1
ko04141	TRINITY_DN150825_c0_g1
ko04612	TRINITY_DN150825_c0_g1
ko04918	TRINITY_DN150825_c0_g1
ko03110	TRINITY_DN150825_c0_g1
ko04131	TRINITY_DN150825_c0_g1
ko04147	TRINITY_DN150825_c0_g1
ko02010	TRINITY_DN123109_c0_g1
ko04146	TRINITY_DN123109_c0_g1
ko02000	TRINITY_DN123109_c0_g1
ko00900	TRINITY_DN123175_c0_g1
ko04121	TRINITY_DN164049_c0_g1
ko00970	TRINITY_DN195336_c1_g1
ko01007	TRINITY_DN195336_c1_g1
ko03016	TRINITY_DN195336_c1_g1
ko00564	TRINITY_DN108603_c0_g1
ko04142	TRINITY_DN108603_c0_g1
ko04148	TRINITY_DN108603_c0_g1
ko00230	TRINITY_DN113463_c0_g1
ko04820	TRINITY_DN113463_c0_g1
ko03021	TRINITY_DN117433_c0_g1
ko00073	TRINITY_DN110787_c0_g1
ko04010	TRINITY_DN142111_c0_g1
ko04064	TRINITY_DN142111_c0_g1
ko04620	TRINITY_DN142111_c0_g1
ko04624	TRINITY_DN142111_c0_g1
ko04621	TRINITY_DN142111_c0_g1
ko04722	TRINITY_DN142111_c0_g1
ko01001	TRINITY_DN142111_c0_g1
ko00040	TRINITY_DN142135_c0_g1
ko02020	TRINITY_DN142135_c0_g1
ko04110	TRINITY_DN183210_c1_g1
ko04111	TRINITY_DN183210_c1_g1
ko04113	TRINITY_DN183210_c1_g1
ko03032	TRINITY_DN183210_c1_g1
ko03036	TRINITY_DN183210_c1_g1
ko00010	TRINITY_DN117747_c0_g1
ko00020	TRINITY_DN117747_c0_g1
ko00620	TRINITY_DN117747_c0_g1
ko00785	TRINITY_DN117747_c0_g1
ko04066	TRINITY_DN117747_c0_g1
ko04922	TRINITY_DN117747_c0_g1
ko00010	TRINITY_DN117747_c0_g1
ko00020	TRINITY_DN117747_c0_g1
ko00620	TRINITY_DN117747_c0_g1
ko00785	TRINITY_DN117747_c0_g1
ko04066	TRINITY_DN117747_c0_g1
ko04922	TRINITY_DN117747_c0_g1
ko04621	TRINITY_DN177199_c0_g1
ko03013	TRINITY_DN105881_c1_g1
ko03019	TRINITY_DN105881_c1_g1
ko03016	TRINITY_DN105881_c1_g1
ko03012	TRINITY_DN105881_c1_g1
ko04131	TRINITY_DN105881_c1_g1
ko04147	TRINITY_DN105881_c1_g1
ko04147	TRINITY_DN194620_c0_g1
ko04814	TRINITY_DN127812_c0_g1
ko04361	TRINITY_DN127812_c0_g1
ko03036	TRINITY_DN127812_c0_g1
ko04812	TRINITY_DN127812_c0_g1
ko00040	TRINITY_DN134255_c0_g1
ko00053	TRINITY_DN134255_c0_g1
ko00520	TRINITY_DN134255_c0_g1
ko00541	TRINITY_DN134255_c0_g1
ko02000	TRINITY_DN134185_c0_g1
ko01002	TRINITY_DN146260_c0_g1
ko04014	TRINITY_DN180376_c0_g1
ko00940	TRINITY_DN107936_c0_g3
ko03019	TRINITY_DN107866_c1_g1
ko00010	TRINITY_DN107905_c0_g1
ko00620	TRINITY_DN107905_c0_g1
ko04922	TRINITY_DN107905_c0_g1
ko04131	TRINITY_DN107905_c0_g1
ko04147	TRINITY_DN107905_c0_g1
ko03013	TRINITY_DN156750_c0_g2
ko03015	TRINITY_DN156750_c0_g2
ko03019	TRINITY_DN156750_c0_g2
ko03000	TRINITY_DN144533_c0_g1
ko03013	TRINITY_DN144482_c1_g1
ko03019	TRINITY_DN144482_c1_g1
ko03016	TRINITY_DN144482_c1_g1
ko03012	TRINITY_DN144482_c1_g1
ko04131	TRINITY_DN144482_c1_g1
ko04147	TRINITY_DN144482_c1_g1
ko03019	TRINITY_DN144539_c0_g1
ko03019	TRINITY_DN144539_c0_g1
ko04011	TRINITY_DN145400_c0_g1
ko04390	TRINITY_DN145400_c0_g1
ko04391	TRINITY_DN145400_c0_g1
ko04151	TRINITY_DN145400_c0_g1
ko04110	TRINITY_DN145400_c0_g1
ko04114	TRINITY_DN145400_c0_g1
ko04621	TRINITY_DN145400_c0_g1
ko04722	TRINITY_DN145400_c0_g1
ko03400	TRINITY_DN145400_c0_g1
ko04147	TRINITY_DN145400_c0_g1
ko04121	TRINITY_DN102376_c0_g1
ko00601	TRINITY_DN157532_c0_g2
ko00603	TRINITY_DN157532_c0_g2
ko01003	TRINITY_DN157532_c0_g2
ko04626	TRINITY_DN141988_c0_g1
ko04361	TRINITY_DN141681_c0_g1
ko03019	TRINITY_DN141681_c0_g1
ko03036	TRINITY_DN141681_c0_g1
ko04010	TRINITY_DN104583_c0_g1
ko04064	TRINITY_DN104583_c0_g1
ko04620	TRINITY_DN104583_c0_g1
ko04624	TRINITY_DN104583_c0_g1
ko04621	TRINITY_DN104583_c0_g1
ko04722	TRINITY_DN104583_c0_g1
ko01001	TRINITY_DN104583_c0_g1
ko04010	TRINITY_DN104583_c0_g1
ko04064	TRINITY_DN104583_c0_g1
ko04620	TRINITY_DN104583_c0_g1
ko04624	TRINITY_DN104583_c0_g1
ko04621	TRINITY_DN104583_c0_g1
ko04722	TRINITY_DN104583_c0_g1
ko01001	TRINITY_DN104583_c0_g1
ko00100	TRINITY_DN138439_c0_g1
ko04010	TRINITY_DN163196_c0_g1
ko04064	TRINITY_DN163196_c0_g1
ko04620	TRINITY_DN163196_c0_g1
ko04624	TRINITY_DN163196_c0_g1
ko04722	TRINITY_DN163196_c0_g1
ko01001	TRINITY_DN163196_c0_g1
ko00061	TRINITY_DN118566_c0_g1
ko00780	TRINITY_DN118566_c0_g1
ko01004	TRINITY_DN118566_c0_g1
ko04010	TRINITY_DN189899_c0_g2
